"HMP ID","GOLD ID","Organism Name","Domain","NCBI Superkingdom","HMP Isolation Body Site","Project Status","Current Finishing Level","NCBI Submission Status","NCBI Project ID","Genbank ID","Gene Count","IMG/HMP ID","HOMD ID","Sequencing Center","Funding Source","Strain Repository ID","",
"1091","Gi09064","Atopobium minutum 10063974","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64799","AGXC00000000","1539","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110250",
"1092","Gi09093","Clostridium colicanis 209318","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64873","AGYT00000000","3296","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110251",
"1093","Gi09094","Clostridium hathewayi 12489931","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64875","AGYU00000000","5936","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110252",
"1094","Gi09095","Clostridium innocuum 2959","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64877","AGYV00000000","4667","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110253",
"1095","Gi09079","Clostridium bolteae 90A5","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64845","AGYI00000000","5761","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110254",
"1096","Gi09082","Clostridium bolteae 90B7","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64851","AGYF00000000","5801","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110255",
"1097","Gi09083","Clostridium bolteae 90B8","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64853","AGYG00000000","5941","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110256",
"1098","Gi09092","Clostridium clostridioforme CM201","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64871","AGYS00000000","5328","0","","Broad Institute","NIH-HMP Sequencing Center","CIP 110263",
"1109","Gi09111","Streptococcus intermedius SK54, ATCC 27335","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75155","AJKN00000000","1879","0","","J. Craig Venter Institute","NIH-HMP","ATCC 27335",
"1110","Gi09112","Streptococcus mitis SK579","BACTERIAL","Bacteria","blood","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75157","AJJL00000000","1908","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62641",
"1111","Gi09113","Streptococcus infantis ATCC 700799","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","158721","AJTA00000000","1876","0","","J. Craig Venter Institute","NIH-HMP","ATCC 700799",
"1112","Gi09114","Streptococcus pseudopneumoniae SK674","BACTERIAL","Bacteria","airways","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75159","AJKE00000000","2154","2513237289","","J. Craig Venter Institute","NIH-HMP","CCUG 62647",
"1113","Gi09115","Streptococcus oralis SK10","BACTERIAL","Bacteria","blood","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75161","AJKO00000000","1879","0","","J. Craig Venter Institute","NIH-HMP","NCTC 7864, ATCC 10557",
"1114","Gi09116","Streptococcus oralis SK100","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75163","AJKP00000000","1925","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62648",
"1115","Gi09117","Streptococcus oralis SK610","BACTERIAL","Bacteria","airways","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75167","AJKQ00000000","1895","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62649",
"1116","Gi09118","Streptococcus sp. SK140","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75169","AJML00000000","1856","2513237363","","J. Craig Venter Institute","NIH-HMP","CCUG 62652",
"1117","Gi09119","Streptococcus sp. SK643","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75171","AJMM00000000","1788","2513237362","","J. Craig Venter Institute","NIH-HMP","CCUG 62653",
"1118","Gi09120","Haemophilus parainfluenzae HK262","BACTERIAL","Bacteria","urogenital_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75173","AJMW00000000","2001","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62654",
"1119","Gi09121","Haemophilus parainfluenzae HK2019","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","75175","AJTC00000000","2023","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62655",
"1120","Gi09122","Exophiala dermatitidis NIH/UT8656","EUKARYAL","Eukaryota","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64935","AFPA00000000","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1121","Gi09130","Porphyromonas sp. KLE 1280","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64723","JNOS00000000","1763","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","BEI HM-781",
"1122","Gi09132","Clostridium difficile 002-P50-2011","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64719","AGAA00000000","3840","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","BEI HM-746",
"1123","Gi09133","Clostridium difficile 050-P50-2011","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","64721","AGAB00000000","3962","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","BEI HM-747",
"1124","Gi09134","Streptococcus infantis X","BACTERIAL","Bacteria","unknown","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","64693","AFUQ00000000","1917","0","","J. Craig Venter Institute","NIH-HMP","",
"1125","Gi09562","Streptococcus oralis SK304","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89615","ALJN00000000","2007","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62650",
"1126","Gi09563","Streptococcus anginosus SK1138","BACTERIAL","Bacteria","blood","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89617","ALJO00000000","1945","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62651",
"1127","Gi09564","Fusobacterium necrophorum subsp. funduliforme Fnf 1007","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89621","ALKK00000000","2173","0","","J. Craig Venter Institute","NIH-HMP","CCUG 62656",
"1128","Gi09565","Haemophilus sputorum HK 2154","BACTERIAL","Bacteria","blood","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","89619","ALJP00000000","1987","0","","J. Craig Venter Institute","NIH-HMP","",
"1135","Gi09591","Clostridiales bacterium OBRC5-5","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78963","ALOA00000000","2662","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-780",
"1136","Gi09656","Actinomyces sp. str. ICM47","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78551","ALCA00000000","2080","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-760",
"1137","Gi09657","Actinomyces sp. str. ICM39","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78553","ALCB00000000","1958","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-759",
"1138","Gi09658","Atopobium sp. ICM58","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78555","ALIY00000000","2117","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-761",
"1139","Gi09659","Campylobacter sp. str. FOBRC14","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78557","ALJJ00000000","2282","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-762",
"1140","Gi09660","Lachnospiraceae bacterium sp. ICM7","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78559","ALJL00000000","2589","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-768",
"1141","Gi09661","Clostridium sp. MSTE9","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78561","AKFU00000000","3491","2524023211","","J. Craig Venter Institute","NIH-HMP","BEI HM-764",
"1142","Gi09662","Eubacterium sp. AS15","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78563","ALJM00000000","2308","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-766",
"1143","Gi09663","Eubacteriaceae bacterium OBRC8","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78565","ALNK00000000","2277","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-765",
"1144","Gi09665","Klebsiella sp. OBRC7","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78567","ALNJ00000000","6263","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-767",
"1145","Gi09666","Oribacterium sp. ACB8","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78569","AJZT00000000","2241","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-770",
"1146","Gi09667","Prevotella sp. MSX73","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78571","ALJQ00000000","2662","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-771",
"1147","Gi09668","Selenomonas sp. FOBRC9","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78573","ALJR00000000","2300","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-774",
"1148","Gi09669","Selenomonas sp. FOBRC6","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78575","ALKG00000000","2304","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-773",
"1149","Gi09670","Streptococcus sp. BS35b","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78577","ALKH00000000","1780","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-776",
"1150","Gi09671","Streptococcus sp. AS14","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78579","ALKI00000000","2285","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-777",
"1151","Gi09672","Veillonella sp. ACP1","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78581","ALKL00000000","1864","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-778",
"1152","Gi09673","Mogibacterium sp. CM50","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78583","ALNL00000000","1801","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-769",
"1153","Gi09674","Selenomonas sp. CM52","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78585","ALNM00000000","2493","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-772",
"1154","Gi09675","Capnocytophaga sp. CM59","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78587","ALNN00000000","2591","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-763",
"1155","Gi09682","Slackia sp. CM382","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78589","ALNO00000000","1809","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-775",
"1156","Gi09676","Haemophilus sp. T13","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","78591","","0","0","","J. Craig Venter Institute","NIH-HMP","BEI Processing",
"1157","Gi09677","Staphylococcus epidermidis E13A","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","156777","AURC00000000","2281","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-799",
"1158","Gi09678","Prevotella bivia B11","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","78593","","0","0","","J. Craig Venter Institute","NIH-HMP","BEI Processing",
"1159","Gi09679","Staphylococcus sp. E16","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","78595","","0","0","","J. Craig Venter Institute","NIH-HMP","BEI Processing",
"1160","Gi09680","Enterococcus faecalis E12","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78597","AWPI00000000","3003","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-796",
"1161","Gi09681","Enterococcus faecalis B12","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","78599","","0","0","","J. Craig Venter Institute","NIH-HMP","BEI Processing",
"1162","Gi09795","Propionibacterium acnes SK182B-JCVI","BACTERIAL","Bacteria","skin","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","68569","AFUN00000000","2282","0","","J. Craig Venter Institute","NIH-HMP Jumpstart Supplement","BEI HM-621",
"1165","Gi17052","Sneathia sp. Sn35","BACTERIAL","Bacteria","urogenital_tract","In Progress","N/A","2. project has NCBI project id","70977","","0","0","","Virginia Commonwealth Univ","NIH-HMP Demo Projects","",
"1166","Gi10364","Aeromonas veronii AMC24","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","169433","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1167","Gi10365","Aeromonas veronii AER39","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71513","AGWT00000000","3948","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1168","Gi10366","Aeromonas veronii AMC34","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71515","AGWU00000000","4117","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1169","Gi10367","Aeromonas veronii AMC34","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71517","AGWV00000000","3986","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1170","Gi10368","Aeromonas veronii AMC34","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71519","AGWW00000000","4036","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1171","Gi10369","Aeromonas hydrophila SSU","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71509","AGWR00000000","4449","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1172","Gi10370","Aeromonas hydrophila 07-345-3437","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71511","","0","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1173","Gi10384","Prevotella sp. CC14M","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71565","AZJH00000000","2629","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1053",
"1174","Gi10393","Peptostreptococcus sp. CC14N","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71563","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1051",
"1175","Gi10394","Solobacterium sp. CC14Y","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71575","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1058",
"1176","Gi10387","Granulicatella sp. CC94D","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71553","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1047",
"1177","Gi10388","Eikenella corrodens CC92I","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71555","AZGQ00000000","2096","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1045",
"1178","Gi10395","Parabacteroides sp. CC87F","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71561","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1050",
"1179","Gi10396","Rothia sp. CC87LB","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71571","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1055",
"1180","Gi10399","Clostridium lentocellum CC70A","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","169436","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1043",
"1181","Gi10376","Bacteroides stercoris CC31F","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71531","ATFP00000000","3477","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1036",
"1182","Gi10400","Clostridium glycolicum CC88H","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","169435","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1183","Gi10397","Solobacterium sp. CC57E","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71577","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1059",
"1184","Gi10398","Clostridium bolteae CC43_001B","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71569","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1038",
"1185","Gi10381","Clostridium sp. CC40_001C","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71541","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1039",
"1186","Gi10382","Clostridium sp. CC44_001G","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71543","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1040",
"1188","Gi10372","Atopobium sp. CC14Z","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71523","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1035",
"1189","Gi10371","Anaerococcus sp. CC31C","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71521","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1034",
"1190","Gi10383","Clostridium sp. CC88A","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71545","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1041",
"1192","Gi10361","Paenibacillus sp. CC33_002B","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71559","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1049",
"1194","Gi10363","Clostridium sp. CC43_001K","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71547","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1044",
"1195","Gi10391","Streptococcus sp. CC87K","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71579","AZJD00000000","2067","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1060",
"1196","Gi10392","Streptococcus sp. CC94A","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71581","AZJC00000000","2380","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1061",
"1198","Gi10386","Gemella sp. CC57F","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71551","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1046",
"1199","Gi10385","Prevotella sp. CC98A","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71567","AZJG00000000","2490","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1054",
"1200","Gi10379","Capnocytophaga sp. CC21_001D","BACTERIAL","Bacteria","unknown","In Progress","N/A","4. sequence public on NCBI site","71537","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1037",
"1201","Gi10389","Ruminococcus gnavus CC55_001C","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71557","AZJF00000000","2975","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1056",
"1202","Gi10390","Ruminococcaceae bacterium CC59_002D","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71573","AZJE00000000","2765","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-1057",
"1203","Gi10373","Bacteroides fragilis HMW 610","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71525","AGXQ00000000","4679","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1204","Gi10374","Bacteroides fragilis HMW 615","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71527","AGXR00000000","4495","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1205","Gi10375","Bacteroides fragilis HMW 616","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","71529","ALOB00000000","4621","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1206","Gi10711","Corynebacterium sp. HFH0082","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72477","AGEM00000000","2120","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-784",
"1207","Gi10712","Paenibacillus sp. HGH0039","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72483","AGEN00000000","5669","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-785",
"1208","Gi10713","Staphylococcus sp. HGB0015","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72485","AGEO00000000","2286","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-786",
"1210","Gi10715","Paenisporosarcina sp. HGH0030","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72489","AGEQ00000000","3449","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-788",
"1211","Gi10716","Streptomyces sp. HGB0020","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72491","AGER00000000","8490","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-789",
"1212","Gi10717","Parabacteroides sp. HGS0025","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72493","AGES00000000","5293","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1213","Gi10718","Plesiomonas sp. HPP0020","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","72495","","0","0","","Broad Institute","NIH-HMP Sequencing Center","BEI Processing",
"1214","Gi10719","Bacteroides sp. HPS0048","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72497","AGEU00000000","4867","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-792",
"1215","Gi10720","Coprococcus sp. HPP0074","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72499","AGEV00000000","2863","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-793",
"1216","Gi10721","Coprococcus sp. HPP0048","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72501","AGEW00000000","2604","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-794",
"1217","Gi10736","Treponema pectinovorum VPI D-36DR-2, ATCC 33768","BACTERIAL","Bacteria","oral","In Progress","N/A","2. project has NCBI project id","72899","","0","0","","J. Craig Venter Institute","NIH-HMP","ATCC 33768",
"1218","Gi10737","Prevotella pleuritidis F0068","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","72901","AWET00000000","51","0","","J. Craig Venter Institute","NIH-HMP","BEI HM-805",
"1219","Gi10819","Corynebacterium pyruviciproducens ATCC BAA-1742","BACTERIAL","Bacteria","skin","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78965","ATBY00000000","2447","0","","Broad Institute","NIH-HMP Sequencing Center","ATCC BAA-1742, CCUG 57046, WAL 19168",
"1221","Gi10818","Treponema socranskii subsp. paredis ATCC 35535","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169492","ATFD00000000","2426","0","","Broad Institute","NIH-HMP Sequencing Center","ATCC 35535, JCM 8156 , VPI D46CPE1",
"1222","Gi10821","Treponema vincentii F0403","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169493","ATFC00000000","2441","0","","Broad Institute","NIH-HMP Sequencing Center","BEI HM-834",
"1223","Gi10822","Pseudomonas aeruginosa str. Stone 130","BACTERIAL","Bacteria","skin","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169469","AQFN00000000","7038","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1224","Gi10823","Pseudomonas sp. P179","BACTERIAL","Bacteria","unknown","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","169471","AQFO00000000","6293","0","","Broad Institute","NIH-HMP Sequencing Center","",
"1225","Gi10824","Streptococcus pyogenes UTSW-2","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78603","AVCG00000000","1925","0","","J. Craig Venter Institute","NIH-HMP","",
"1226","Gi10825","Streptococcus pyogenes UTMEM-1","BACTERIAL","Bacteria","blood","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78605","AVCF00000000","1881","0","","J. Craig Venter Institute","NIH-HMP","",
"1227","Gi10826","Streptococcus pyogenes GA41046","BACTERIAL","Bacteria","oral","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","78607","AWWB00000000","1932","0","","J. Craig Venter Institute","NIH-HMP","",
